"","wac$w_geocode","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05"
"431","53033020200",1269,264,626,379,332,468,469,6,0,0,29,7,10,86,5,68,25,17,19,0,23,191,468,15,34,266,0,971,85,12,159,6,36,1201,68,78,199,347,381,484,785,0,0,0,0,0,0,0,0,0,0
"432","53033020300",2696,560,1438,698,703,885,1108,0,0,0,89,9,21,961,424,48,41,34,185,2,51,12,414,13,124,268,0,2154,193,30,246,12,61,2519,177,203,547,677,709,1299,1397,0,0,0,0,0,0,0,0,0,0
"433","53033020401",2526,344,1399,783,594,902,1030,3,0,0,123,12,4,123,13,4,35,7,19,0,138,1729,125,53,76,62,0,2195,68,16,196,6,45,2427,99,136,431,681,934,851,1675,0,0,0,0,0,0,0,0,0,0
"434","53033020402",462,94,276,92,131,131,200,0,0,0,121,0,7,44,0,0,8,19,46,0,58,4,133,0,6,16,0,359,30,2,60,3,8,425,37,37,76,114,141,217,245,0,0,0,0,0,0,0,0,0,0
"435","53033020500",1002,236,537,229,270,472,260,0,0,15,45,8,30,295,3,5,1,10,35,0,103,16,290,5,111,30,0,767,67,9,127,6,26,927,75,91,196,228,251,450,552,0,0,0,0,0,0,0,0,0,0
"436","53033020600",120,10,70,40,50,37,33,0,0,0,23,0,8,2,4,37,0,2,4,0,1,1,35,0,0,3,0,86,8,1,23,0,2,110,10,10,30,28,42,47,73,0,0,0,0,0,0,0,0,0,0
"437","53033020700",2078,508,1098,472,469,762,847,0,0,14,7,6,25,831,7,24,48,28,12,0,21,44,296,176,150,24,365,1679,93,19,218,7,62,1944,134,149,362,536,523,1106,972,0,0,0,0,0,0,0,0,0,0
"438","53033020800",412,167,173,72,184,177,51,0,0,0,19,0,9,44,30,5,0,6,30,0,1,0,102,0,143,23,0,336,24,2,38,1,11,384,28,23,66,83,73,144,268,0,0,0,0,0,0,0,0,0,0
"439","53033020900",3955,573,2112,1270,814,1230,1911,0,0,0,18,41,19,513,0,0,59,13,15,0,357,900,221,125,194,107,1373,3216,226,30,384,11,88,3776,179,278,689,1139,1276,2254,1701,0,0,0,0,0,0,0,0,0,0
"440","53033021000",1049,257,594,198,269,436,344,0,0,0,156,0,20,183,1,4,5,3,12,0,8,97,236,170,120,33,1,759,66,13,173,7,31,952,97,94,210,247,241,507,542,0,0,0,0,0,0,0,0,0,0
"441","53033021100",1442,214,784,444,216,743,483,0,0,0,98,63,4,2,8,1,2,5,81,0,7,52,1041,4,22,52,0,908,259,10,214,9,42,1366,76,115,279,398,436,631,811,0,0,0,0,0,0,0,0,0,0
"442","53033021300",745,175,406,164,179,264,302,0,0,0,42,0,6,0,17,0,4,12,109,0,13,1,252,15,97,177,0,543,54,9,120,5,14,698,47,66,137,164,203,359,386,0,0,0,0,0,0,0,0,0,0
"443","53033021400",622,182,296,144,172,222,228,0,0,8,41,46,11,154,0,19,35,15,26,0,19,0,51,22,68,25,82,523,29,6,41,3,20,586,36,44,100,143,153,297,325,0,0,0,0,0,0,0,0,0,0
"444","53033021500",428,114,231,83,149,144,135,0,0,0,26,5,35,5,12,0,6,13,37,0,36,12,131,12,76,22,0,354,18,6,36,1,13,394,34,30,78,112,94,219,209,0,0,0,0,0,0,0,0,0,0
"445","53033021600",755,174,379,202,187,268,300,0,0,0,110,3,55,119,77,15,16,10,58,0,47,5,72,9,99,60,0,656,21,8,60,0,10,711,44,53,123,205,200,431,324,0,0,0,0,0,0,0,0,0,0
"446","53033021700",1513,372,792,349,476,543,494,14,0,0,166,25,103,339,0,20,35,29,53,0,98,30,169,159,137,37,99,1291,62,10,105,6,39,1417,96,97,271,395,378,843,670,0,0,0,0,0,0,0,0,0,0
"447","53033021802",9210,1476,5796,1938,802,1829,6579,0,0,420,354,777,723,571,9,1602,711,1065,1329,40,473,405,299,31,94,307,0,7561,343,60,997,30,219,8671,539,507,1397,2229,3601,5081,4129,0,0,0,0,0,0,0,0,0,0
"448","53033021803",4541,714,2446,1381,997,1345,2199,0,0,0,181,86,28,257,0,49,95,13,54,20,56,2627,323,0,313,129,310,4046,84,36,283,11,81,4300,241,237,694,1228,1668,1529,3012,0,0,0,0,0,0,0,0,0,0
"449","53033021804",1268,215,736,317,200,381,687,0,0,0,64,21,92,26,3,7,57,2,85,1,57,524,232,4,41,52,0,977,69,10,167,6,39,1195,73,80,213,302,458,493,775,0,0,0,0,0,0,0,0,0,0
"450","53033021903",8843,1542,5206,2095,1299,2384,5160,0,0,0,442,207,150,740,24,79,162,17,162,0,72,82,6060,111,323,212,0,7118,299,50,1102,30,244,8320,523,506,1390,2493,2912,2817,6026,0,0,0,0,0,0,0,0,0,0
"451","53033021904",2157,401,1315,441,342,508,1307,30,0,0,517,186,394,328,45,147,0,29,146,6,20,0,73,119,36,81,0,1873,47,16,172,4,45,2016,141,168,409,548,631,1413,744,0,0,0,0,0,0,0,0,0,0
"452","53033021905",465,121,231,113,128,186,151,40,0,0,10,0,26,15,5,0,0,0,69,0,56,97,75,4,58,10,0,394,16,5,37,0,13,424,41,31,87,112,114,179,286,0,0,0,0,0,0,0,0,0,0
"453","53033021906",2793,664,1617,512,446,953,1394,3,0,0,291,871,256,47,24,31,17,3,350,14,280,110,52,109,314,21,0,2322,97,17,268,12,77,2538,255,204,491,763,671,1608,1185,0,0,0,0,0,0,0,0,0,0
"454","53033022001",769,176,450,143,153,210,406,0,0,0,71,0,27,15,0,268,3,60,16,0,11,2,264,8,7,17,0,568,52,2,123,1,23,717,52,55,109,172,257,430,339,0,0,0,0,0,0,0,0,0,0
"455","53033022003",1048,277,565,206,201,441,406,0,0,0,21,0,5,189,0,21,11,1,13,0,10,1,663,0,93,20,0,823,86,7,93,2,37,969,79,85,189,255,242,420,628,0,0,0,0,0,0,0,0,0,0
"456","53033022005",3489,1004,1825,660,625,1317,1547,18,0,0,158,52,73,1099,0,116,47,132,682,0,107,118,367,4,440,75,1,2859,137,23,367,10,93,3263,226,203,578,777,927,1651,1838,0,0,0,0,0,0,0,0,0,0
"457","53033022006",775,198,448,129,256,260,259,0,0,0,52,25,31,65,18,0,4,11,44,0,18,24,286,57,16,124,0,584,54,3,99,1,34,719,56,56,153,193,175,370,405,0,0,0,0,0,0,0,0,0,0
"458","53033022101",312,100,155,57,101,98,113,0,0,0,50,0,29,5,0,0,1,15,87,0,24,6,71,0,11,13,0,252,22,1,31,2,4,292,20,14,48,63,87,138,174,0,0,0,0,0,0,0,0,0,0
"459","53033022102",368,80,221,67,81,102,185,27,0,0,53,67,16,23,0,28,1,6,32,0,68,0,37,0,0,10,0,287,21,1,42,5,12,338,30,30,53,90,115,195,173,0,0,0,0,0,0,0,0,0,0
"460","53033022201",346,108,175,63,108,144,94,0,0,0,12,0,4,152,20,0,2,1,16,0,22,0,64,20,9,24,0,279,16,3,35,0,13,319,27,30,57,85,66,147,199,0,0,0,0,0,0,0,0,0,0
"461","53033022202",995,310,530,155,301,367,327,0,0,0,119,2,9,80,41,1,50,30,56,0,4,5,214,2,248,134,0,824,29,8,107,7,20,925,70,67,168,195,255,372,623,0,0,0,0,0,0,0,0,0,0
"462","53033022203",675,171,372,132,107,185,383,0,0,0,46,1,30,69,0,4,0,263,90,0,70,5,47,0,21,21,8,588,15,3,53,3,13,626,49,42,97,165,200,309,366,0,0,0,0,0,0,0,0,0,0
"463","53033022300",609,61,371,177,96,119,394,0,0,67,29,0,20,13,0,2,120,0,55,0,6,236,37,0,8,16,0,529,11,5,48,1,15,593,16,34,78,131,305,291,318,0,0,0,0,0,0,0,0,0,0
"464","53033022400",4127,922,2378,827,1062,1037,2028,0,0,0,468,61,196,238,140,49,119,76,471,114,770,42,115,166,160,207,735,3359,282,24,329,35,98,3841,286,277,694,1039,1195,2371,1756,0,0,0,0,0,0,0,0,0,0
"465","53033022500",8456,1977,5070,1409,1388,2133,4935,0,0,0,805,343,254,568,3,1993,228,107,1165,2,858,18,314,142,1434,218,4,6969,291,55,860,30,251,7801,655,550,1398,1823,2708,5031,3425,0,0,0,0,0,0,0,0,0,0
"466","53033022603",1428,259,801,368,370,512,546,0,0,0,70,2,41,29,39,27,16,48,63,0,88,535,264,4,155,47,0,1164,53,9,154,3,45,1328,100,103,235,339,492,620,808,0,0,0,0,0,0,0,0,0,0
"467","53033022604",2124,526,1140,458,454,607,1063,2,0,0,120,11,26,1060,0,65,53,21,245,0,76,44,136,5,178,82,0,1730,71,12,237,10,64,1966,158,157,388,523,530,1123,1001,0,0,0,0,0,0,0,0,0,0
"468","53033022605",6072,1014,3714,1344,468,1099,4505,0,0,31,162,2210,291,115,3,806,6,518,1166,6,164,373,106,10,22,83,0,4660,213,28,993,9,169,5739,333,384,948,1467,2259,3832,2240,0,0,0,0,0,0,0,0,0,0
"469","53033022606",456,73,255,128,84,129,243,0,0,127,7,0,1,30,0,18,6,0,67,0,16,0,75,1,10,98,0,348,27,4,70,0,7,436,20,35,59,114,175,219,237,0,0,0,0,0,0,0,0,0,0
"470","53033022701",6593,1083,4496,1014,516,887,5190,0,0,0,120,654,542,17,1,476,458,186,2532,132,423,136,192,26,481,216,1,5311,214,41,845,18,164,6239,354,359,880,1435,2836,3996,2597,0,0,0,0,0,0,0,0,0,0
"471","53033022702",808,237,376,195,253,253,302,2,0,0,36,0,1,129,0,10,17,4,67,0,30,382,44,0,40,45,1,717,25,3,48,0,15,770,38,32,134,158,247,381,427,0,0,0,0,0,0,0,0,0,0
"472","53033022703",904,240,450,214,216,428,260,5,0,0,129,3,20,119,0,0,29,6,1,5,370,0,54,108,36,19,0,728,58,9,67,10,32,840,64,74,165,266,159,579,325,0,0,0,0,0,0,0,0,0,0
"473","53033022801",3330,783,1915,632,846,929,1555,0,0,0,45,11,33,28,0,7,109,26,1091,37,135,83,981,661,68,15,0,2533,251,22,431,11,82,3107,223,266,488,780,1013,1391,1939,0,0,0,0,0,0,0,0,0,0
"474","53033022802",210,41,140,29,45,78,87,0,0,0,32,0,16,3,8,8,1,1,56,0,26,0,16,0,36,7,0,161,7,1,34,0,7,193,17,21,40,43,65,109,101,0,0,0,0,0,0,0,0,0,0
"475","53033022803",52073,7591,38512,5970,1795,3523,46755,0,0,0,363,2374,528,591,12,39324,403,350,3093,0,1410,166,1617,17,1715,110,0,36652,2037,352,11636,172,1224,48727,3346,2468,5255,9006,27753,35017,17056,0,0,0,0,0,0,0,0,0,0
"476","53033022901",432,58,233,141,112,157,163,0,0,0,2,0,11,49,1,3,0,0,35,0,18,99,205,0,7,2,0,276,54,2,86,2,12,393,39,27,92,122,133,135,297,0,0,0,0,0,0,0,0,0,0
"477","53033022902",208,53,104,51,67,72,69,0,0,0,9,31,24,9,0,0,1,0,17,0,4,8,69,16,0,20,0,162,11,3,28,1,3,196,12,15,45,39,56,88,120,0,0,0,0,0,0,0,0,0,0
"478","53033023000",1534,256,950,328,287,382,865,0,0,0,21,1,69,208,0,4,173,168,602,0,99,79,21,31,44,14,0,1145,82,8,253,5,41,1443,91,110,261,341,566,842,692,0,0,0,0,0,0,0,0,0,0
"479","53033023100",362,113,182,67,107,156,99,0,0,0,8,0,17,119,0,6,0,0,13,0,12,2,162,0,8,15,0,312,13,5,24,1,7,338,24,25,70,86,68,116,246,0,0,0,0,0,0,0,0,0,0
"480","53033023201",1265,268,723,274,271,506,488,0,0,0,104,0,24,63,170,0,41,15,200,2,37,8,428,0,153,20,0,944,66,7,207,5,36,1163,102,115,234,275,373,507,758,0,0,0,0,0,0,0,0,0,0
"481","53033023202",1789,519,930,340,646,588,555,0,0,0,6,41,25,360,0,133,35,52,150,0,110,103,302,55,252,165,0,1398,90,8,230,4,59,1618,171,153,270,372,475,713,1076,0,0,0,0,0,0,0,0,0,0
"482","53033023300",827,275,373,179,300,328,199,0,0,0,11,1,18,156,0,75,15,20,99,0,39,11,112,120,103,47,0,648,38,3,115,2,21,764,63,59,133,172,188,382,445,0,0,0,0,0,0,0,0,0,0
"483","53033023401",10553,1923,6495,2135,1524,2479,6550,4,0,138,501,356,926,650,37,578,506,82,1160,42,904,1826,1692,56,431,183,481,8355,464,96,1305,23,310,9928,625,665,1727,2543,3695,5728,4825,0,0,0,0,0,0,0,0,0,0
"484","53033023403",5742,911,3450,1381,218,595,4929,0,0,0,363,2399,37,10,0,919,19,0,1254,92,23,38,157,7,207,37,180,4339,313,59,860,22,149,5410,332,422,997,1438,1974,3804,1938,0,0,0,0,0,0,0,0,0,0
"485","53033023404",164,25,99,40,29,53,82,0,0,0,3,0,16,6,0,2,5,1,32,0,13,9,45,19,0,13,0,126,6,2,25,0,5,151,13,9,20,44,66,78,86,0,0,0,0,0,0,0,0,0,0
"486","53033023500",539,59,298,182,210,102,227,0,0,0,25,1,199,4,0,18,2,13,152,0,13,63,32,0,0,17,0,449,13,4,55,1,17,508,31,38,117,158,167,207,332,0,0,0,0,0,0,0,0,0,0
"487","53033023601",12433,2172,7365,2896,1797,3666,6970,0,0,0,347,49,755,1323,48,525,817,545,1228,211,961,2923,693,79,256,241,1432,10046,532,78,1418,43,316,11693,740,738,1957,3090,4476,5882,6551,0,0,0,0,0,0,0,0,0,0
"488","53033023603",2687,436,1664,587,418,706,1563,0,0,0,146,23,133,56,22,76,129,35,975,9,59,58,856,28,33,49,0,2029,114,21,459,7,57,2528,159,220,477,628,926,1251,1436,0,0,0,0,0,0,0,0,0,0
"489","53033023604",794,220,377,197,203,352,239,0,0,0,15,0,163,103,15,10,6,0,33,0,3,92,237,1,32,84,0,620,35,11,98,9,21,731,63,62,126,188,198,356,438,0,0,0,0,0,0,0,0,0,0
"490","53033023700",27418,6039,15806,5573,4553,8513,14352,9,0,0,1820,1725,1138,3378,475,904,411,875,4131,614,3479,614,6063,126,701,955,0,21366,1464,205,3506,94,783,25363,2055,2080,4627,6777,7895,14793,12625,0,0,0,0,0,0,0,0,0,0
"491","53033023801",5702,1190,3356,1156,878,1715,3109,0,0,9,302,26,442,139,94,39,333,138,946,623,941,99,267,372,144,788,0,4562,316,48,583,33,160,5301,401,414,919,1365,1814,2936,2766,0,0,0,0,0,0,0,0,0,0
"492","53033023803",10615,2516,6330,1769,1567,2524,6524,12,0,0,312,191,304,865,23,749,1383,264,2459,229,992,419,782,120,1316,195,0,8288,430,54,1510,36,297,9919,696,667,1531,2263,3638,5613,5002,0,0,0,0,0,0,0,0,0,0
"493","53033023804",39673,9504,24482,5687,5152,7171,27350,0,0,0,1012,84,2142,4930,15,8171,3843,944,4238,2146,5871,95,486,207,4529,960,0,30379,1619,308,6032,117,1218,37040,2633,2116,4971,7810,15272,21851,17822,0,0,0,0,0,0,0,0,0,0
"494","53033023900",335,52,193,90,76,118,141,0,0,0,31,1,26,48,0,16,3,15,38,0,10,5,26,14,0,99,3,261,9,2,54,1,8,312,23,29,48,87,119,140,195,0,0,0,0,0,0,0,0,0,0
"495","53033024000",5251,1091,3079,1081,722,1695,2834,0,0,0,149,52,596,193,10,206,534,91,1107,6,1172,113,616,48,149,161,48,4090,321,30,635,20,155,4817,434,390,801,1211,1758,2632,2619,0,0,0,0,0,0,0,0,0,0
"496","53033024100",577,102,270,205,174,180,223,0,0,0,16,44,41,11,0,2,11,4,25,0,1,283,11,3,9,90,26,520,17,2,27,2,9,555,22,25,84,162,204,211,366,0,0,0,0,0,0,0,0,0,0
"497","53033024200",330,57,198,75,55,78,197,0,0,0,4,0,13,36,0,5,0,13,14,0,7,74,1,89,0,43,31,286,6,0,28,3,7,308,22,20,52,88,113,160,170,0,0,0,0,0,0,0,0,0,0
"498","53033024300",3719,821,2126,772,715,1206,1798,0,0,0,177,7,146,461,34,168,681,402,343,27,141,24,515,59,346,187,1,2963,211,18,421,14,92,3473,246,252,623,937,1086,1637,2082,0,0,0,0,0,0,0,0,0,0
"499","53033024400",1180,254,645,281,285,350,545,0,0,0,52,0,23,0,0,11,12,40,59,20,67,168,186,0,3,293,246,969,49,8,122,1,31,1107,73,68,201,284,373,524,656,0,0,0,0,0,0,0,0,0,0
"500","53033024500",991,162,541,288,258,291,442,0,0,0,8,0,13,0,0,50,4,26,73,0,22,576,100,3,35,81,0,844,27,5,92,0,23,926,65,45,138,246,400,325,666,0,0,0,0,0,0,0,0,0,0
"501","53033024601",222,45,89,88,44,47,131,0,0,0,2,3,18,2,2,13,0,3,20,0,93,16,18,2,0,30,0,185,10,0,19,2,6,215,7,7,29,69,72,113,109,0,0,0,0,0,0,0,0,0,0
"502","53033024602",531,179,256,96,177,182,172,0,0,0,14,3,10,116,0,10,19,36,65,0,3,5,33,106,75,36,0,437,9,6,53,1,25,491,40,30,86,118,118,258,273,0,0,0,0,0,0,0,0,0,0
"503","53033024701",248,97,110,41,120,75,53,0,0,0,25,0,21,16,1,0,6,4,1,0,6,38,44,33,44,9,0,189,11,3,33,1,11,229,19,22,46,42,41,118,130,0,0,0,0,0,0,0,0,0,0
"504","53033024702",1033,366,504,163,354,387,292,0,0,0,64,34,24,16,0,4,7,136,32,0,31,11,83,387,176,27,1,768,106,5,103,8,43,953,80,84,160,209,214,588,445,0,0,0,0,0,0,0,0,0,0
"505","53033024800",12200,2657,7625,1918,1936,2973,7291,0,0,0,426,44,369,1383,32,4306,409,272,1215,102,1434,341,579,42,1047,198,1,9031,612,101,2030,47,379,11374,826,765,1735,2581,4462,6664,5536,0,0,0,0,0,0,0,0,0,0
"506","53033024901",655,143,380,132,129,120,406,0,0,0,10,4,221,72,0,12,10,28,29,5,5,208,24,7,1,19,0,483,27,7,126,3,9,624,31,41,91,114,266,296,359,0,0,0,0,0,0,0,0,0,0
"507","53033024902",78,13,44,21,32,21,25,0,0,0,5,0,7,0,0,5,0,1,12,0,4,0,37,1,0,6,0,61,2,2,12,1,0,72,6,5,9,29,22,31,47,0,0,0,0,0,0,0,0,0,0
"508","53033024903",475,98,260,117,70,92,313,0,0,0,14,0,181,76,0,18,4,14,74,0,21,6,26,0,0,41,0,390,12,6,55,1,11,442,33,26,72,100,179,291,184,0,0,0,0,0,0,0,0,0,0
"509","53033025001",782,193,419,170,217,353,212,2,0,0,25,1,19,180,0,10,29,2,35,0,222,6,102,0,114,35,0,543,51,7,156,3,22,631,151,128,120,160,181,363,419,0,0,0,0,0,0,0,0,0,0
"510","53033025003",460,104,275,81,75,116,269,0,0,0,16,1,45,39,19,9,4,33,135,0,18,10,50,2,31,48,0,339,20,4,83,3,11,437,23,36,56,119,145,222,238,0,0,0,0,0,0,0,0,0,0
"511","53033025005",1107,339,560,208,376,326,405,0,0,15,24,33,24,91,27,33,22,3,99,0,78,1,85,183,48,309,32,893,53,7,113,2,39,1015,92,83,167,223,295,517,590,0,0,0,0,0,0,0,0,0,0
"512","53033025006",524,109,315,100,83,191,250,0,0,0,42,4,27,4,0,1,14,41,39,4,9,83,218,14,0,24,0,389,30,8,81,0,16,465,59,58,63,125,169,233,291,0,0,0,0,0,0,0,0,0,0
"513","53033025101",622,192,321,109,209,255,158,0,0,0,25,4,4,177,0,4,37,9,15,0,18,4,112,13,129,71,0,490,42,2,56,7,25,565,57,56,142,111,121,286,336,0,0,0,0,0,0,0,0,0,0
"514","53033025102",1051,317,523,211,307,493,251,0,0,17,43,16,18,367,10,58,34,0,28,0,42,0,212,35,120,51,0,799,58,7,135,6,46,957,94,111,182,242,199,443,608,0,0,0,0,0,0,0,0,0,0
"515","53033025200",497,113,276,108,142,245,110,0,0,0,81,0,14,112,2,7,0,0,7,0,43,0,157,0,64,10,0,354,49,6,67,3,18,432,65,65,100,110,109,222,275,0,0,0,0,0,0,0,0,0,0
"516","53033025301",19032,2579,10356,6097,1239,1820,15973,0,0,48,71,15231,496,951,28,91,88,42,360,10,149,0,657,61,576,173,0,14626,1042,142,2664,68,490,18083,949,1137,3618,5610,6088,13295,5737,0,0,0,0,0,0,0,0,0,0
"517","53033025302",7132,1717,3872,1543,1537,2407,3188,0,0,0,386,110,151,1916,194,45,325,317,659,104,116,121,347,14,822,420,1085,5457,505,76,836,49,209,6559,573,571,1243,1800,1801,3786,3346,0,0,0,0,0,0,0,0,0,0
"518","53033025400",1193,206,653,334,342,370,481,0,0,0,45,8,3,242,0,0,19,2,20,0,10,416,162,0,114,15,137,886,99,12,163,4,29,1086,107,88,202,309,388,503,690,0,0,0,0,0,0,0,0,0,0
"519","53033025500",540,142,271,127,254,213,73,0,0,0,58,1,2,51,0,4,15,9,65,0,135,7,91,7,83,12,0,367,48,5,93,3,24,483,57,58,101,128,111,267,273,0,0,0,0,0,0,0,0,0,0
"520","53033025601",665,214,331,120,245,295,125,0,0,0,76,1,0,89,23,0,16,35,41,0,75,6,52,0,182,69,0,474,62,8,96,6,19,580,85,79,112,150,110,364,301,0,0,0,0,0,0,0,0,0,0
"521","53033025602",374,117,202,55,146,108,120,4,0,0,81,0,10,34,0,15,11,10,33,46,11,0,11,0,92,16,0,290,10,7,48,5,14,335,39,37,70,86,64,192,182,0,0,0,0,0,0,0,0,0,0
"522","53033025701",821,115,464,242,352,219,250,0,0,0,62,86,39,15,6,2,10,52,53,0,43,222,200,0,23,8,0,694,44,6,53,5,19,773,48,62,190,191,263,341,480,0,0,0,0,0,0,0,0,0,0
"523","53033025702",86,8,59,19,30,25,31,0,0,0,30,0,12,0,0,11,0,0,3,0,6,0,16,0,0,8,0,68,4,0,13,0,1,77,9,7,18,24,29,43,43,0,0,0,0,0,0,0,0,0,0
"524","53033025803",167,47,80,40,95,62,10,0,0,0,13,0,7,2,0,0,0,0,17,0,2,1,82,3,40,0,0,112,33,3,14,0,5,154,13,13,36,49,22,58,109,0,0,0,0,0,0,0,0,0,0
"525","53033025804",142,22,77,43,56,49,37,0,0,0,11,1,2,0,12,51,3,0,11,0,33,0,16,0,0,2,0,111,10,0,18,0,3,115,27,22,26,32,40,61,81,0,0,0,0,0,0,0,0,0,0
"526","53033025805",366,75,211,80,72,177,117,0,0,0,37,2,23,16,3,12,4,26,3,0,7,73,156,0,4,0,0,280,33,3,36,1,13,336,30,22,73,89,107,124,242,0,0,0,0,0,0,0,0,0,0
"527","53033025806",4942,663,3092,1187,327,1016,3599,0,0,0,43,4,17,45,11,0,6,1,187,241,65,15,4200,0,100,7,0,3452,346,50,920,40,134,4650,292,269,772,1482,1756,1149,3793,0,0,0,0,0,0,0,0,0,0
"528","53033026001",314,76,181,57,114,131,69,0,0,0,17,1,8,15,4,12,7,6,69,0,59,0,55,3,30,14,14,187,31,2,73,3,18,289,25,45,49,71,73,137,177,0,0,0,0,0,0,0,0,0,0
"529","53033026002",742,221,350,171,237,332,173,0,0,0,18,1,26,102,42,7,16,12,9,0,31,3,246,9,184,36,0,457,132,5,123,5,20,669,73,76,131,168,146,344,398,0,0,0,0,0,0,0,0,0,0
"530","53033026100",852,115,546,191,200,214,438,0,0,12,41,269,9,31,13,8,7,20,17,0,73,23,83,225,11,10,0,439,92,7,269,12,33,799,53,107,175,247,208,505,347,0,0,0,0,0,0,0,0,0,0
"531","53033026200",44434,10110,24985,9339,8647,14577,21210,306,3,182,2104,4660,4340,8403,1858,568,829,918,2141,1972,4154,3078,1766,1118,3922,1131,981,33580,3229,381,5442,332,1470,40629,3805,3693,8512,11236,10883,23413,21021,0,0,0,0,0,0,0,0,0,0
"532","53033026300",6925,750,3852,2323,235,654,6036,0,0,0,273,5452,141,289,192,0,0,111,7,42,9,4,20,203,121,61,0,5391,382,53,908,25,166,6594,331,453,1390,2125,2207,5174,1751,0,0,0,0,0,0,0,0,0,0
"533","53033026400",3695,724,2181,790,454,993,2248,0,0,0,1008,808,296,273,482,13,10,9,104,0,149,0,144,101,56,242,0,3090,213,53,234,25,80,3261,434,365,887,1008,711,2882,813,0,0,0,0,0,0,0,0,0,0
"534","53033026500",795,239,406,150,291,330,174,0,0,8,87,71,13,160,14,0,13,25,4,11,1,5,168,1,168,46,0,550,64,6,146,8,21,652,143,109,138,163,146,382,413,0,0,0,0,0,0,0,0,0,0
"535","53033026600",640,179,352,109,192,302,146,0,0,0,16,7,3,53,0,0,69,10,11,143,18,29,75,159,29,18,0,415,36,16,142,8,23,570,70,55,129,156,121,322,318,0,0,0,0,0,0,0,0,0,0
"536","53033026700",413,68,220,125,96,179,138,0,0,0,36,0,6,69,9,0,0,11,8,0,78,0,146,1,40,9,0,300,35,5,59,2,12,371,42,42,87,101,115,215,198,0,0,0,0,0,0,0,0,0,0
"537","53033026801",446,115,243,88,122,172,152,0,0,0,12,2,1,83,6,5,0,0,193,0,8,1,73,0,44,18,0,333,33,5,60,5,10,405,41,48,74,90,119,242,204,0,0,0,0,0,0,0,0,0,0
"538","53033026802",397,60,237,100,111,138,148,52,0,0,8,3,0,2,37,17,5,0,3,0,7,0,112,21,4,27,99,231,60,6,70,6,24,358,39,49,86,105,97,181,216,0,0,0,0,0,0,0,0,0,0
"539","53033027000",121,23,60,38,34,58,29,0,0,0,28,4,1,16,2,7,0,2,1,0,14,0,22,0,4,20,0,89,3,1,20,2,6,103,18,24,27,25,22,64,57,0,0,0,0,0,0,0,0,0,0
"540","53033027100",689,129,406,154,115,199,375,0,0,0,24,1,2,50,33,15,0,108,96,0,18,2,293,0,9,12,26,461,92,9,109,6,12,631,58,44,129,182,205,350,339,0,0,0,0,0,0,0,0,0,0
"541","53033027200",9138,1066,5670,2402,798,2208,6132,0,0,0,937,345,853,200,1617,117,669,386,472,515,245,629,1969,17,108,59,0,7075,737,66,953,55,252,8549,589,655,1793,2733,2891,4929,4209,0,0,0,0,0,0,0,0,0,0
"542","53033027300",762,112,429,221,162,245,355,0,0,0,9,321,7,95,43,0,0,21,6,0,15,18,168,0,40,19,0,543,63,11,118,7,20,706,56,66,163,204,217,442,320,0,0,0,0,0,0,0,0,0,0
"543","53033027400",1084,315,539,230,306,483,295,0,0,10,51,7,11,510,10,50,26,19,8,60,29,3,78,0,88,124,0,848,65,13,122,4,32,994,90,107,203,260,199,560,524,0,0,0,0,0,0,0,0,0,0
"544","53033027500",1261,327,677,257,352,549,360,0,0,0,53,6,5,202,27,0,5,10,34,0,5,0,769,3,83,59,0,907,142,20,156,5,31,1093,168,124,239,298,273,448,813,0,0,0,0,0,0,0,0,0,0
"545","53033027600",855,155,475,225,214,315,326,0,0,0,36,5,10,11,0,8,3,50,71,0,6,0,575,1,75,4,0,650,98,5,74,3,25,787,68,57,180,235,228,326,529,0,0,0,0,0,0,0,0,0,0
"546","53033027701",1957,336,974,647,564,688,705,4,0,16,111,250,30,324,38,32,39,15,187,0,57,332,202,54,151,65,50,1805,37,17,60,2,36,1854,103,134,469,540,478,890,1067,0,0,0,0,0,0,0,0,0,0
"547","53033027702",342,52,168,122,89,90,163,10,0,11,31,9,9,73,2,11,1,1,49,0,16,1,27,35,0,46,10,313,3,3,15,0,8,327,15,18,74,91,107,184,158,0,0,0,0,0,0,0,0,0,0
"548","53033027800",128,31,64,33,35,54,39,0,0,0,34,17,15,0,0,0,0,8,22,0,9,0,6,0,6,11,0,105,5,3,10,0,5,114,14,13,26,29,29,74,54,0,0,0,0,0,0,0,0,0,0
"549","53033027900",8729,1566,4896,2267,1744,2800,4185,0,0,47,196,62,306,858,68,29,152,56,217,0,86,3429,1855,161,838,203,166,6993,489,75,873,58,241,7910,819,678,1480,2408,2597,3145,5584,0,0,0,0,0,0,0,0,0,0
"550","53033028000",970,315,507,148,313,457,200,0,0,0,12,0,1,376,0,16,14,47,4,0,160,0,66,5,221,48,0,767,71,10,81,7,34,802,168,116,188,185,166,517,453,0,0,0,0,0,0,0,0,0,0
